Fecha,Recurso,Código Agente,Combustible,Consumo Combustible (MBTU),Version
2023-02-13,CARTAGENA 1,ENDG,GAS,0,TX6
2023-02-13,CARTAGENA 1,ENDG,COMBUSTOLEO,0,TX6
2023-02-13,CARTAGENA 2,ENDG,COMBUSTOLEO,0,TX6
2023-02-13,CARTAGENA 2,ENDG,GAS,0,TX6
2023-02-13,CARTAGENA 3,ENDG,GAS,0,TX6
2023-02-13,CARTAGENA 3,ENDG,COMBUSTOLEO,0,TX6
2023-02-13,FLORES 4 CC,TMFG,GAS,0,TX6
2023-02-13,FLORES 4 CC,TMFG,GAS NI,0,TX6
2023-02-13,FLORES I CC,TMFG,GAS NI,0,TX6
2023-02-13,FLORES I CC,TMFG,GAS,0,TX6
2023-02-13,GECELCA 3,GECG,CARBON,0,TX6
2023-02-13,GECELCA 32,GECG,CARBON,37069.78,TX6
2023-02-13,GUAJIRA 1,GECG,CARBON,33371.48,TX6
2023-02-13,GUAJIRA 1,GECG,GAS,13933.31,TX6
2023-02-13,GUAJIRA 2,GECG,CARBON,26789.1,TX6
2023-02-13,GUAJIRA 2,GECG,GAS,8907.94,TX6
2023-02-13,MERILECTRICA 1,EPSG,GAS,0,TX6
2023-02-13,PAIPA 2,HIMG,CARBON,19937.5615,TX6
2023-02-13,PAIPA 3,HIMG,CARBON,18762.52732,TX6
2023-02-13,PAIPA 4,SOCG,CARBON,35474.88129,TX6
2023-02-13,PROELECTRICA 1,PRIG,GAS,0,TX6
2023-02-13,TASAJERO 1,TRMG,CARBON,34881.88487,TX6
2023-02-13,TASAJERO 2,TERG,CARBON,32405.14674,TX6
2023-02-13,TEBSAB CC,TBSG,GAS NI,0,TX6
2023-02-13,TEBSAB CC,TBSG,GAS,48180.172,TX6
2023-02-13,TERMOCANDELARIA 1,TCIG,GAS NI,0,TX6
2023-02-13,TERMOCANDELARIA 1,TCIG,GAS,0,TX6
2023-02-13,TERMOCANDELARIA 2,TCIG,GAS NI,0,TX6
2023-02-13,TERMOCANDELARIA 2,TCIG,GAS,0,TX6
2023-02-13,TERMOCENTRO CC,ISGG,GAS,0,TX6
2023-02-13,TERMODORADA 1,EPMG,ACPM,0,TX6
2023-02-13,TERMOEBR,PRIG,CRUDO,0,TX6
2023-02-13,TERMOEMCALI CC,TEMG,GAS,0,TX6
2023-02-13,TERMONORTE,TMNG,ACPM,283.11,TX6
2023-02-13,TERMONORTE,TMNG,GAS,14546.44,TX6
2023-02-13,TERMOPROYECTOS,PRIG,CRUDO,0,TX6
2023-02-13,TERMOSIERRA CC,EPMG,ACPM,0,TX6
2023-02-13,TERMOVALLE CC,TMVG,ACPM,0,TX6
2023-02-13,TERMOVALLE CC,TMVG,GAS,24645.942,TX6
2023-02-13,TERMOYOPAL 1,TYPG,GAS,0,TX6
2023-02-13,TERMOYOPAL 2,TYPG,GAS,8014.74,TX6
2023-02-13,TERMOYOPAL G3,TYPG,GAS,11183.59,TX6
2023-02-13,TERMOYOPAL G4,TYPG,GAS,10789.23,TX6
2023-02-13,TERMOYOPAL G5,TYPG,GAS,11163.09,TX6
2023-02-13,ZIPAEMG 3,ENDG,CARBON,18622.67009,TX6
2023-02-14,BARRANQUILLA 3,TBSG,GAS NI,0,TX6
2023-02-14,BARRANQUILLA 3,TBSG,GAS,0,TX6
2023-02-14,BARRANQUILLA 4,TBSG,GAS NI,0,TX6
2023-02-14,BARRANQUILLA 4,TBSG,GAS,0,TX6
2023-02-14,CARTAGENA 1,ENDG,COMBUSTOLEO,0,TX6
2023-02-14,CARTAGENA 1,ENDG,GAS,0,TX6
2023-02-14,CARTAGENA 2,ENDG,GAS,0,TX6
2023-02-14,CARTAGENA 2,ENDG,COMBUSTOLEO,0,TX6
2023-02-14,CARTAGENA 3,ENDG,COMBUSTOLEO,0,TX6
2023-02-14,CARTAGENA 3,ENDG,GAS,0,TX6
2023-02-14,FLORES 4 CC,TMFG,GAS,0,TX6
2023-02-14,FLORES 4 CC,TMFG,GAS NI,0,TX6
2023-02-14,FLORES I CC,TMFG,GAS NI,0,TX6
2023-02-14,FLORES I CC,TMFG,GAS,0,TX6
2023-02-14,GECELCA 3,GECG,CARBON,0,TX6
2023-02-14,GECELCA 32,GECG,CARBON,24585.26,TX6
2023-02-14,GUAJIRA 1,GECG,CARBON,35242.01,TX6
2023-02-14,GUAJIRA 1,GECG,GAS,11223.09,TX6
2023-02-14,GUAJIRA 2,GECG,CARBON,26708.36,TX6
2023-02-14,GUAJIRA 2,GECG,GAS,10143.65,TX6
2023-02-14,MERILECTRICA 1,EPSG,GAS,105.8841,TX6
2023-02-14,PAIPA 2,HIMG,CARBON,21511.74004,TX6
2023-02-14,PAIPA 3,HIMG,CARBON,18744.38041,TX6
2023-02-14,PAIPA 4,SOCG,CARBON,35088.3743,TX6
2023-02-14,PROELECTRICA 1,PRIG,GAS,0,TX6
2023-02-14,TASAJERO 1,TRMG,CARBON,35583.58945,TX6
2023-02-14,TASAJERO 2,TERG,CARBON,33287.88881,TX6
2023-02-14,TEBSAB CC,TBSG,GAS NI,0,TX6
2023-02-14,TEBSAB CC,TBSG,GAS,56250.1514,TX6
2023-02-14,TERMOCANDELARIA 1,TCIG,GAS,0,TX6
2023-02-14,TERMOCANDELARIA 1,TCIG,GAS NI,0,TX6
2023-02-14,TERMOCANDELARIA 2,TCIG,GAS,0,TX6
2023-02-14,TERMOCANDELARIA 2,TCIG,GAS NI,0,TX6
2023-02-14,TERMOCENTRO CC,ISGG,GAS,0,TX6
2023-02-14,TERMODORADA 1,EPMG,ACPM,0,TX6
2023-02-14,TERMOEBR,PRIG,CRUDO,0,TX6
2023-02-14,TERMOEMCALI CC,TEMG,GAS,0,TX6
2023-02-14,TERMONORTE,TMNG,ACPM,310.51,TX6
2023-02-14,TERMONORTE,TMNG,GAS,14506.24,TX6
2023-02-14,TERMOPROYECTOS,PRIG,CRUDO,0,TX6
2023-02-14,TERMOSIERRA CC,EPMG,ACPM,0,TX6
2023-02-14,TERMOVALLE CC,TMVG,ACPM,0,TX6
2023-02-14,TERMOVALLE CC,TMVG,GAS,27452.944,TX6
2023-02-14,TERMOYOPAL 1,TYPG,GAS,0,TX6
2023-02-14,TERMOYOPAL 2,TYPG,GAS,8035.58,TX6
2023-02-14,TERMOYOPAL G3,TYPG,GAS,11169.25,TX6
2023-02-14,TERMOYOPAL G4,TYPG,GAS,10950.06,TX6
2023-02-14,TERMOYOPAL G5,TYPG,GAS,11187.14,TX6
2023-02-14,TESORITO,EPSG,GAS,37633.2996,TX6
2023-02-14,ZIPAEMG 3,ENDG,CARBON,18638.51136,TX6
2023-02-15,BARRANQUILLA 3,TBSG,GAS NI,0,TX6
2023-02-15,BARRANQUILLA 3,TBSG,GAS,0,TX6
2023-02-15,BARRANQUILLA 4,TBSG,GAS,0,TX6
2023-02-15,BARRANQUILLA 4,TBSG,GAS NI,0,TX6
2023-02-15,CARTAGENA 1,ENDG,GAS,0,TX6
2023-02-15,CARTAGENA 1,ENDG,COMBUSTOLEO,0,TX6
2023-02-15,CARTAGENA 2,ENDG,COMBUSTOLEO,0,TX6
2023-02-15,CARTAGENA 2,ENDG,GAS,0,TX6
2023-02-15,CARTAGENA 3,ENDG,GAS,0,TX6
2023-02-15,CARTAGENA 3,ENDG,COMBUSTOLEO,0,TX6
2023-02-15,FLORES 4 CC,TMFG,GAS,0,TX6
2023-02-15,FLORES 4 CC,TMFG,GAS NI,0,TX6
2023-02-15,FLORES I CC,TMFG,GAS,0,TX6
2023-02-15,FLORES I CC,TMFG,GAS NI,0,TX6
2023-02-15,GECELCA 3,GECG,CARBON,0,TX6
2023-02-15,GECELCA 32,GECG,CARBON,0,TX6
2023-02-15,GUAJIRA 1,GECG,GAS,16031.42,TX6
2023-02-15,GUAJIRA 1,GECG,CARBON,31386.89,TX6
2023-02-15,GUAJIRA 2,GECG,CARBON,31818.1,TX6
2023-02-15,GUAJIRA 2,GECG,GAS,6883.56,TX6
2023-02-15,MERILECTRICA 1,EPSG,GAS,25408.2313,TX6
2023-02-15,PAIPA 2,HIMG,CARBON,21664.09573,TX6
2023-02-15,PAIPA 3,HIMG,CARBON,18766.51414,TX6
2023-02-15,PAIPA 4,SOCG,CARBON,35046.22161,TX6
2023-02-15,PROELECTRICA 1,PRIG,GAS,0,TX6
2023-02-15,TASAJERO 1,TRMG,CARBON,36193.79121,TX6
2023-02-15,TASAJERO 2,TERG,CARBON,34674.75736,TX6
2023-02-15,TEBSAB CC,TBSG,GAS NI,0,TX6
2023-02-15,TEBSAB CC,TBSG,GAS,50684.5749,TX6
2023-02-15,TERMOCANDELARIA 1,TCIG,GAS,0,TX6
2023-02-15,TERMOCANDELARIA 1,TCIG,GAS NI,0,TX6
2023-02-15,TERMOCANDELARIA 2,TCIG,GAS NI,0,TX6
2023-02-15,TERMOCANDELARIA 2,TCIG,GAS,0,TX6
2023-02-15,TERMOCENTRO CC,ISGG,GAS,0,TX6
2023-02-15,TERMODORADA 1,EPMG,ACPM,0,TX6
2023-02-15,TERMOEBR,PRIG,CRUDO,0,TX6
2023-02-15,TERMOEMCALI CC,TEMG,GAS,0,TX6
2023-02-15,TERMONORTE,TMNG,ACPM,292.76,TX6
2023-02-15,TERMONORTE,TMNG,GAS,14437.21,TX6
2023-02-15,TERMOPROYECTOS,PRIG,CRUDO,0,TX6
2023-02-15,TERMOSIERRA CC,EPMG,ACPM,0,TX6
2023-02-15,TERMOVALLE CC,TMVG,GAS,27889.605,TX6
2023-02-15,TERMOVALLE CC,TMVG,ACPM,0,TX6
2023-02-15,TERMOYOPAL 1,TYPG,GAS,0,TX6
2023-02-15,TERMOYOPAL 2,TYPG,GAS,8019.58,TX6
2023-02-15,TERMOYOPAL G3,TYPG,GAS,11126.38,TX6
2023-02-15,TERMOYOPAL G4,TYPG,GAS,10937.46,TX6
2023-02-15,TERMOYOPAL G5,TYPG,GAS,11116.2,TX6
2023-02-15,TESORITO,EPSG,GAS,35296.7549,TX6
2023-02-15,ZIPAEMG 3,ENDG,CARBON,18606.93433,TX6
2023-02-16,BARRANQUILLA 3,TBSG,GAS NI,0,TX6
2023-02-16,BARRANQUILLA 3,TBSG,GAS,0,TX6
2023-02-16,BARRANQUILLA 4,TBSG,GAS,0,TX6
2023-02-16,BARRANQUILLA 4,TBSG,GAS NI,0,TX6
2023-02-16,CARTAGENA 1,ENDG,GAS,0,TX6
2023-02-16,CARTAGENA 1,ENDG,COMBUSTOLEO,0,TX6
2023-02-16,CARTAGENA 2,ENDG,COMBUSTOLEO,0,TX6
2023-02-16,CARTAGENA 2,ENDG,GAS,0,TX6
2023-02-16,CARTAGENA 3,ENDG,COMBUSTOLEO,0,TX6
2023-02-16,CARTAGENA 3,ENDG,GAS,0,TX6
2023-02-16,FLORES 4 CC,TMFG,GAS,0,TX6
2023-02-16,FLORES 4 CC,TMFG,GAS NI,0,TX6
2023-02-16,FLORES I CC,TMFG,GAS NI,0,TX6
2023-02-16,FLORES I CC,TMFG,GAS,0,TX6
2023-02-16,GECELCA 3,GECG,CARBON,0,TX6
2023-02-16,GECELCA 32,GECG,CARBON,0,TX6
2023-02-16,GUAJIRA 1,GECG,GAS,17720.85,TX6
2023-02-16,GUAJIRA 1,GECG,CARBON,28528.85,TX6
2023-02-16,GUAJIRA 2,GECG,GAS,7294.32,TX6
2023-02-16,GUAJIRA 2,GECG,CARBON,31283.63,TX6
2023-02-16,MERILECTRICA 1,EPSG,GAS,24882.1689,TX6
2023-02-16,PAIPA 2,HIMG,CARBON,21493.01985,TX6
2023-02-16,PAIPA 3,HIMG,CARBON,18701.90015,TX6
2023-02-16,PAIPA 4,SOCG,CARBON,34858.35073,TX6
2023-02-16,PROELECTRICA 1,PRIG,GAS,0,TX6
2023-02-16,TASAJERO 1,TRMG,CARBON,34339.08407,TX6
2023-02-16,TASAJERO 2,TERG,CARBON,33195.75684,TX6
2023-02-16,TEBSAB CC,TBSG,GAS,55396.3211,TX6
2023-02-16,TEBSAB CC,TBSG,GAS NI,0,TX6
2023-02-16,TERMOCANDELARIA 1,TCIG,GAS NI,0,TX6
2023-02-16,TERMOCANDELARIA 1,TCIG,GAS,0,TX6
2023-02-16,TERMOCANDELARIA 2,TCIG,GAS NI,0,TX6
2023-02-16,TERMOCANDELARIA 2,TCIG,GAS,0,TX6
2023-02-16,TERMOCENTRO CC,ISGG,GAS,0,TX6
2023-02-16,TERMODORADA 1,EPMG,ACPM,0,TX6
2023-02-16,TERMOEBR,PRIG,CRUDO,1665.127,TX6
2023-02-16,TERMOEMCALI CC,TEMG,GAS,0,TX6
2023-02-16,TERMONORTE,TMNG,ACPM,253.21,TX6
2023-02-16,TERMONORTE,TMNG,GAS,12636.46,TX6
2023-02-16,TERMOPROYECTOS,PRIG,CRUDO,0,TX6
2023-02-16,TERMOSIERRA CC,EPMG,ACPM,0,TX6
2023-02-16,TERMOVALLE CC,TMVG,GAS,29300.746,TX6
2023-02-16,TERMOVALLE CC,TMVG,ACPM,0,TX6
2023-02-16,TERMOYOPAL 1,TYPG,GAS,0,TX6
2023-02-16,TERMOYOPAL 2,TYPG,GAS,8390.77,TX6
2023-02-16,TERMOYOPAL G3,TYPG,GAS,11182.31,TX6
2023-02-16,TERMOYOPAL G4,TYPG,GAS,11010.91,TX6
2023-02-16,TERMOYOPAL G5,TYPG,GAS,11156.4,TX6
2023-02-16,TESORITO,EPSG,GAS,40561.6159,TX6
2023-02-16,ZIPAEMG 3,ENDG,CARBON,18673.04425,TX6
2023-02-17,BARRANQUILLA 3,TBSG,GAS,0,TX6
2023-02-17,BARRANQUILLA 3,TBSG,GAS NI,0,TX6
2023-02-17,BARRANQUILLA 4,TBSG,GAS,0,TX6
2023-02-17,BARRANQUILLA 4,TBSG,GAS NI,0,TX6
2023-02-17,CARTAGENA 1,ENDG,GAS,0,TX6
2023-02-17,CARTAGENA 1,ENDG,COMBUSTOLEO,0,TX6
2023-02-17,CARTAGENA 2,ENDG,GAS,0,TX6
2023-02-17,CARTAGENA 2,ENDG,COMBUSTOLEO,0,TX6
2023-02-17,CARTAGENA 3,ENDG,COMBUSTOLEO,0,TX6
2023-02-17,CARTAGENA 3,ENDG,GAS,0,TX6
2023-02-17,FLORES 4 CC,TMFG,GAS NI,0,TX6
2023-02-17,FLORES 4 CC,TMFG,GAS,0,TX6
2023-02-17,FLORES I CC,TMFG,GAS NI,0,TX6
2023-02-17,FLORES I CC,TMFG,GAS,0,TX6
2023-02-17,GECELCA 3,GECG,CARBON,0,TX6
2023-02-17,GECELCA 32,GECG,CARBON,0,TX6
2023-02-17,GUAJIRA 1,GECG,GAS,20758.92,TX6
2023-02-17,GUAJIRA 1,GECG,CARBON,29692.75,TX6
2023-02-17,GUAJIRA 2,GECG,GAS,1958.14,TX6
2023-02-17,GUAJIRA 2,GECG,CARBON,14134.64,TX6
2023-02-17,MERILECTRICA 1,EPSG,GAS,613.7131,TX6
2023-02-17,PAIPA 2,HIMG,CARBON,21290.04253,TX6
2023-02-17,PAIPA 3,HIMG,CARBON,20091.30711,TX6
2023-02-17,PAIPA 4,SOCG,CARBON,35056.42674,TX6
2023-02-17,PROELECTRICA 1,PRIG,GAS,0,TX6
2023-02-17,TASAJERO 1,TRMG,CARBON,31730.83946,TX6
2023-02-17,TASAJERO 2,TERG,CARBON,30224.82772,TX6
2023-02-17,TEBSAB CC,TBSG,GAS NI,0,TX6
2023-02-17,TEBSAB CC,TBSG,GAS,62072.5508,TX6
2023-02-17,TERMOCANDELARIA 1,TCIG,GAS NI,0,TX6
2023-02-17,TERMOCANDELARIA 1,TCIG,GAS,0,TX6
2023-02-17,TERMOCANDELARIA 2,TCIG,GAS,0,TX6
2023-02-17,TERMOCANDELARIA 2,TCIG,GAS NI,0,TX6
2023-02-17,TERMOCENTRO CC,ISGG,GAS,0,TX6
2023-02-17,TERMODORADA 1,EPMG,ACPM,0,TX6
2023-02-17,TERMOEBR,PRIG,CRUDO,0,TX6
2023-02-17,TERMOEMCALI CC,TEMG,GAS,0,TX6
2023-02-17,TERMONORTE,TMNG,ACPM,271.63,TX6
2023-02-17,TERMONORTE,TMNG,GAS,12460.63,TX6
2023-02-17,TERMOPROYECTOS,PRIG,CRUDO,0,TX6
2023-02-17,TERMOSIERRA CC,EPMG,ACPM,0,TX6
2023-02-17,TERMOVALLE CC,TMVG,GAS,36310.659,TX6
2023-02-17,TERMOVALLE CC,TMVG,ACPM,0,TX6
2023-02-17,TERMOYOPAL 1,TYPG,GAS,0,TX6
2023-02-17,TERMOYOPAL 2,TYPG,GAS,8110.94,TX6
2023-02-17,TERMOYOPAL G3,TYPG,GAS,11104.23,TX6
2023-02-17,TERMOYOPAL G4,TYPG,GAS,11007.51,TX6
2023-02-17,TERMOYOPAL G5,TYPG,GAS,11137.93,TX6
2023-02-17,TESORITO,EPSG,GAS,36525.6683,TX6
2023-02-17,ZIPAEMG 3,ENDG,CARBON,16851.58539,TX6
2023-02-18,BARRANQUILLA 3,TBSG,GAS NI,0,TX6
2023-02-18,BARRANQUILLA 3,TBSG,GAS,0,TX6
2023-02-18,BARRANQUILLA 4,TBSG,GAS,0,TX6
2023-02-18,BARRANQUILLA 4,TBSG,GAS NI,0,TX6
2023-02-18,CARTAGENA 1,ENDG,GAS,0,TX6
2023-02-18,CARTAGENA 1,ENDG,COMBUSTOLEO,0,TX6
2023-02-18,CARTAGENA 2,ENDG,COMBUSTOLEO,0,TX6
2023-02-18,CARTAGENA 2,ENDG,GAS,0,TX6
2023-02-18,CARTAGENA 3,ENDG,COMBUSTOLEO,0,TX6
2023-02-18,CARTAGENA 3,ENDG,GAS,0,TX6
2023-02-18,FLORES 4 CC,TMFG,GAS,0,TX6
2023-02-18,FLORES 4 CC,TMFG,GAS NI,0,TX6
2023-02-18,FLORES I CC,TMFG,GAS NI,0,TX6
2023-02-18,FLORES I CC,TMFG,GAS,0,TX6
2023-02-18,GECELCA 3,GECG,CARBON,0,TX6
2023-02-18,GECELCA 32,GECG,CARBON,0,TX6
2023-02-18,GUAJIRA 1,GECG,GAS,23029.66,TX6
2023-02-18,GUAJIRA 1,GECG,CARBON,21998.47,TX6
2023-02-18,GUAJIRA 2,GECG,CARBON,439.71,TX6
2023-02-18,GUAJIRA 2,GECG,GAS,1397.82,TX6
2023-02-18,MERILECTRICA 1,EPSG,GAS,0,TX6
2023-02-18,PAIPA 2,HIMG,CARBON,20874.41228,TX6
2023-02-18,PAIPA 3,HIMG,CARBON,20397.32995,TX6
2023-02-18,PAIPA 4,SOCG,CARBON,35086.5309,TX6
2023-02-18,PROELECTRICA 1,PRIG,GAS,6551.001,TX6
2023-02-18,TASAJERO 1,TRMG,CARBON,790.739033,TX6
2023-02-18,TASAJERO 2,TERG,CARBON,26282.72567,TX6
2023-02-18,TEBSAB CC,TBSG,GAS,52668.9396,TX6
2023-02-18,TEBSAB CC,TBSG,GAS NI,0,TX6
2023-02-18,TERMOCANDELARIA 1,TCIG,GAS,0,TX6
2023-02-18,TERMOCANDELARIA 1,TCIG,GAS NI,0,TX6
2023-02-18,TERMOCANDELARIA 2,TCIG,GAS,7020,TX6
2023-02-18,TERMOCANDELARIA 2,TCIG,GAS NI,0,TX6
2023-02-18,TERMOCENTRO CC,ISGG,GAS,0,TX6
2023-02-18,TERMODORADA 1,EPMG,ACPM,0,TX6
2023-02-18,TERMOEBR,PRIG,CRUDO,0,TX6
2023-02-18,TERMOEMCALI CC,TEMG,GAS,0,TX6
2023-02-18,TERMONORTE,TMNG,GAS,14549.95,TX6
2023-02-18,TERMONORTE,TMNG,ACPM,309.42,TX6
2023-02-18,TERMOPROYECTOS,PRIG,CRUDO,0,TX6
2023-02-18,TERMOSIERRA CC,EPMG,ACPM,0,TX6
2023-02-18,TERMOVALLE CC,TMVG,GAS,0,TX6
2023-02-18,TERMOYOPAL 1,TYPG,GAS,0,TX6
2023-02-18,TERMOYOPAL 2,TYPG,GAS,8137.69,TX6
2023-02-18,TERMOYOPAL G3,TYPG,GAS,11131.13,TX6
2023-02-18,TERMOYOPAL G4,TYPG,GAS,11011.02,TX6
2023-02-18,TERMOYOPAL G5,TYPG,GAS,11116.21,TX6
2023-02-18,TESORITO,EPSG,GAS,36443.011,TX6
2023-02-18,ZIPAEMG 3,ENDG,CARBON,18633.48132,TX6
2023-02-19,BARRANQUILLA 3,TBSG,GAS NI,0,TX6
2023-02-19,BARRANQUILLA 3,TBSG,GAS,0,TX6
2023-02-19,BARRANQUILLA 4,TBSG,GAS,0,TX6
2023-02-19,BARRANQUILLA 4,TBSG,GAS NI,0,TX6
2023-02-19,CARTAGENA 1,ENDG,GAS,0,TX6
2023-02-19,CARTAGENA 1,ENDG,COMBUSTOLEO,0,TX6
2023-02-19,CARTAGENA 2,ENDG,COMBUSTOLEO,0,TX6
2023-02-19,CARTAGENA 2,ENDG,GAS,0,TX6
2023-02-19,CARTAGENA 3,ENDG,GAS,0,TX6
2023-02-19,CARTAGENA 3,ENDG,COMBUSTOLEO,0,TX6
2023-02-19,FLORES 4 CC,TMFG,GAS,35076.89,TX6
2023-02-19,FLORES 4 CC,TMFG,GAS NI,0,TX6
2023-02-19,FLORES I CC,TMFG,GAS,0,TX6
2023-02-19,FLORES I CC,TMFG,GAS NI,0,TX6
2023-02-19,GECELCA 3,GECG,CARBON,0,TX6
2023-02-19,GECELCA 32,GECG,CARBON,0,TX6
2023-02-19,GUAJIRA 1,GECG,GAS,22798.02,TX6
2023-02-19,GUAJIRA 1,GECG,CARBON,19368.2,TX6
2023-02-19,GUAJIRA 2,GECG,GAS,0,TX6
2023-02-19,GUAJIRA 2,GECG,CARBON,0,TX6
2023-02-19,MERILECTRICA 1,EPSG,GAS,0,TX6
2023-02-19,PAIPA 2,HIMG,CARBON,15253.1674,TX6
2023-02-19,PAIPA 3,HIMG,CARBON,20282.05585,TX6
2023-02-19,PAIPA 4,SOCG,CARBON,35087.54238,TX6
2023-02-19,PROELECTRICA 1,PRIG,GAS,9295,TX6
2023-02-19,TASAJERO 1,TRMG,CARBON,28511.22193,TX6
2023-02-19,TASAJERO 2,TERG,CARBON,33848.25504,TX6
2023-02-19,TEBSAB CC,TBSG,GAS,23785.5012,TX6
2023-02-19,TEBSAB CC,TBSG,GAS NI,0,TX6
2023-02-19,TERMOCANDELARIA 1,TCIG,GAS NI,0,TX6
2023-02-19,TERMOCANDELARIA 1,TCIG,GAS,0,TX6
2023-02-19,TERMOCANDELARIA 2,TCIG,GAS,0,TX6
2023-02-19,TERMOCANDELARIA 2,TCIG,GAS NI,0,TX6
2023-02-19,TERMOCENTRO CC,ISGG,GAS,0,TX6
2023-02-19,TERMODORADA 1,EPMG,ACPM,0,TX6
2023-02-19,TERMOEBR,PRIG,CRUDO,0,TX6
2023-02-19,TERMOEMCALI CC,TEMG,GAS,0,TX6
2023-02-19,TERMONORTE,TMNG,GAS,14609.37,TX6
2023-02-19,TERMONORTE,TMNG,ACPM,317.05,TX6
2023-02-19,TERMOPROYECTOS,PRIG,CRUDO,0,TX6
2023-02-19,TERMOSIERRA CC,EPMG,ACPM,0,TX6
2023-02-19,TERMOVALLE CC,TMVG,ACPM,0,TX6
2023-02-19,TERMOYOPAL 1,TYPG,GAS,0,TX6
2023-02-19,TERMOYOPAL 2,TYPG,GAS,8135.61,TX6
2023-02-19,TERMOYOPAL G3,TYPG,GAS,11162.38,TX6
2023-02-19,TERMOYOPAL G4,TYPG,GAS,10997.13,TX6
2023-02-19,TERMOYOPAL G5,TYPG,GAS,11174.6,TX6
2023-02-19,TESORITO,EPSG,GAS,36264.5764,TX6
2023-02-19,ZIPAEMG 3,ENDG,CARBON,15881.58572,TX6
2023-02-20,BARRANQUILLA 3,TBSG,GAS NI,0,TX6
2023-02-20,BARRANQUILLA 3,TBSG,GAS,0,TX6
2023-02-20,BARRANQUILLA 4,TBSG,GAS,0,TX6
2023-02-20,BARRANQUILLA 4,TBSG,GAS NI,0,TX6
2023-02-20,CARTAGENA 1,ENDG,GAS,0,TX6
2023-02-20,CARTAGENA 1,ENDG,COMBUSTOLEO,0,TX6
2023-02-20,CARTAGENA 2,ENDG,COMBUSTOLEO,0,TX6
2023-02-20,CARTAGENA 2,ENDG,GAS,0,TX6
2023-02-20,CARTAGENA 3,ENDG,COMBUSTOLEO,0,TX6
2023-02-20,CARTAGENA 3,ENDG,GAS,0,TX6
2023-02-20,FLORES 4 CC,TMFG,GAS,7125.47,TX6
2023-02-20,FLORES 4 CC,TMFG,GAS NI,0,TX6
2023-02-20,FLORES I CC,TMFG,GAS,0,TX6
2023-02-20,FLORES I CC,TMFG,GAS NI,0,TX6
2023-02-20,GECELCA 3,GECG,CARBON,0,TX6
2023-02-20,GECELCA 32,GECG,CARBON,0,TX6
2023-02-20,GUAJIRA 1,GECG,CARBON,16410.05,TX6
2023-02-20,GUAJIRA 1,GECG,GAS,22185.61,TX6
2023-02-20,GUAJIRA 2,GECG,CARBON,0,TX6
2023-02-20,GUAJIRA 2,GECG,GAS,0,TX6
2023-02-20,MERILECTRICA 1,EPSG,GAS,0,TX6
2023-02-20,PAIPA 3,HIMG,CARBON,16370.91617,TX6
2023-02-20,PAIPA 4,SOCG,CARBON,34177.71727,TX6
2023-02-20,PROELECTRICA 1,PRIG,GAS,0,TX6
2023-02-20,TASAJERO 1,TRMG,CARBON,36566.51769,TX6
2023-02-20,TASAJERO 2,TERG,CARBON,33248.07169,TX6
2023-02-20,TEBSAB CC,TBSG,GAS,56099.723,TX6
2023-02-20,TEBSAB CC,TBSG,GAS NI,0,TX6
2023-02-20,TERMOCANDELARIA 1,TCIG,GAS NI,0,TX6
2023-02-20,TERMOCANDELARIA 1,TCIG,GAS,0,TX6
2023-02-20,TERMOCANDELARIA 2,TCIG,GAS,0,TX6
2023-02-20,TERMOCANDELARIA 2,TCIG,GAS NI,0,TX6
2023-02-20,TERMOCENTRO CC,ISGG,GAS,0,TX6
2023-02-20,TERMODORADA 1,EPMG,ACPM,0,TX6
2023-02-20,TERMOEBR,PRIG,CRUDO,0,TX6
2023-02-20,TERMOEMCALI CC,TEMG,GAS,0,TX6
2023-02-20,TERMONORTE,TMNG,ACPM,264.66,TX6
2023-02-20,TERMONORTE,TMNG,GAS,12507.97,TX6
2023-02-20,TERMOPROYECTOS,PRIG,CRUDO,0,TX6
2023-02-20,TERMOSIERRA CC,EPMG,ACPM,0,TX6
2023-02-20,TERMOVALLE CC,TMVG,ACPM,0,TX6
2023-02-20,TERMOYOPAL 1,TYPG,GAS,0,TX6
2023-02-20,TERMOYOPAL 2,TYPG,GAS,102.41,TX6
2023-02-20,TERMOYOPAL G3,TYPG,GAS,11049.18,TX6
2023-02-20,TERMOYOPAL G4,TYPG,GAS,10956.92,TX6
2023-02-20,TERMOYOPAL G5,TYPG,GAS,11127.83,TX6
2023-02-20,TESORITO,EPSG,GAS,36393.5185,TX6
2023-02-20,ZIPAEMG 3,ENDG,CARBON,16406.06907,TX6
2023-02-21,BARRANQUILLA 3,TBSG,GAS,0,TX6
2023-02-21,BARRANQUILLA 3,TBSG,GAS NI,0,TX6
2023-02-21,BARRANQUILLA 4,TBSG,GAS NI,0,TX6
2023-02-21,BARRANQUILLA 4,TBSG,GAS,0,TX6
2023-02-21,CARTAGENA 1,ENDG,GAS,0,TX6
2023-02-21,CARTAGENA 1,ENDG,COMBUSTOLEO,1499,TX6
2023-02-21,CARTAGENA 2,ENDG,GAS,0,TX6
2023-02-21,CARTAGENA 2,ENDG,COMBUSTOLEO,3147,TX6
2023-02-21,CARTAGENA 3,ENDG,GAS,0,TX6
2023-02-21,CARTAGENA 3,ENDG,COMBUSTOLEO,0,TX6
2023-02-21,FLORES 4 CC,TMFG,GAS,21728.71,TX6
2023-02-21,FLORES 4 CC,TMFG,GAS NI,0,TX6
